index,quote_text
19062,"Cheat your landlord if you can and must, but do not try to shortchange the Muse. It cannot be done. You can't fake quality any more than you can fake a good meal."
19097,"This final aim is God's purpose with the world; but God is the absolutely perfect Being, and can, therefore, will nothing but himself."
19226,We are confident in our story and will be fighting this all the way. I am very sorry that Alastair Campbell has taken this decision but I can see that he got his tits in the wringer.
19232,"Not even Mr Blair has been able to erode the unions conviction that we all have a ""right"" to a minimum wage... Both the minimum wage and the Social Charter would palpably destroy jobs."
19253,"I'm backing David Cameron's campaign out of pure, cynical self-interest."
19260,"Not only did I want Bush to win, but we threw the entire weight of The Spectator behind him."
19280,"They want us to go to the polls in such a state of quivering apprehension that we do the bidding of the Euro-elites, and vote to stay in the European Union."
19320,"We should actively campaign for a public understanding of the benefits of the union, economic and strategic, for the people and its component nations,"
19327,"There's a terrible kind of collaboration as it were, going on between people who think they can block Brexit in Parliament and our European friends"
19350,...when you get a good night's sleep and wake up ready to produce throughout the day.
19359,Prepare your mind and heart before you prepare your speech. What we say may be less important than how we say it.
19382,"And if you ask me, what is greatness? – I will answer, it is the capacity to live by the three fundamental values of John Galt: reason, purpose, self-esteem."
19391,"All the reasons which made the initiation of physical force evil, make the retaliatory use of physical force a moral imperative."
19410,"By the same principle, the government may not give special leniency to the perpetrator of a crime, on the grounds of the nature of his ideas."
19443,"I have not seen anyone assume that all the citizens of New York are guilty of murder, violence, robbery, perjury, or writing proprietary software."
19492,"Poetry is and should be part of resistance movements, including the anti-nuclear movement. (1984)"
19493,All the soarings of my mind begin in my blood.
19566,"Putting people into homes, though a desirable goal, shouldn't be our country's primary objective. Keeping them in their homes should be the ambition."
19628,"The important thing here to understand is that the people that are at Guantanamo are bad people. I mean, these are terrorists for the most part."
19653,Music is everything that one listens to with the intention of listening to music.
19710,"""What do you want?"" the ape asked at last.""Nothing,"" said Ervic.""You may have that!"" retorted the ape"
19834,"We want to see both sides not take unilateral action that would prejudice an eventual outcome, a reunification that all parties are seeking."
19869,"Desire is creation, is the magical element in that process. If there were an instrument by which to measure desire, one could foretell achievement."
19895,"There cannot any one moral Rule be propos'd, whereof a Man may not justly demand a Reason."
19903,"All men are liable to error; and most men are, in many points, by passion or interest, under temptation to it."
19915,"If pains be to be taken to give him a manly air and assurance betimes, it is chiefly as a fence to his virtue when he goes into the world under his own conduct."
19990,"Everyone is entitled to commit murder in the imagination once in a while, not to mention lesser infractions."
19999,"A person may be greedy, envious, cowardly, cold, ungenerous, unkind, vain, or conceited, but behave perfectly by a monumental effort of will."
20015,"I wonder sometimes if the motivation for writers ought to be contempt, not admiration."
20046,Heroes and victims are the product of the mood they were in when opportunity came or when circumstances were at their worst.
20049,"You looked so intense. Whatever you were saying, you seemed to mean it, and it wasn't amusing at all. Started quite a fashion. People keep looking for purpose now. Complicates everything."
20109,"Maybe she just wanted to be the one to decide when things happened between them. Then again, what women didn't want to decide that?"
